date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-01,SPY260601C00758000,Call,758,4,2026-06-17T04:29:52.645Z,0.36,2026-06-17T04:29:52.650Z,0.37,4,1565,"Profit-lock stop: premium 0.37 ≤ locked stop 0.38 (raised to +5% profit after reaching +15% MFE)"
2026-06-01,SPY260601C00758000,Call,758,4,2026-06-17T04:29:52.955Z,0.93,2026-06-17T04:29:52.957Z,0.58,-140,1425,"Stop loss: premium 0.58 ≤ stop 0.74 (20% loss)"
2026-06-02,SPY260602C00758000,Call,758,4,2026-06-17T04:29:55.099Z,0.94,2026-06-17T04:29:55.114Z,1.02,32,1457,"Trailing stop: premium 1.02 ≤ 15% give-back from peak 1.23 (trail 1.05; armed at +24%)"
2026-06-02,SPY260602C00758000,Call,758,4,2026-06-17T04:29:55.124Z,1.04,2026-06-17T04:29:55.169Z,2.1,424,1881,"Trailing stop: premium 2.10 ≤ 15% give-back from peak 2.59 (trail 2.20; armed at +25%)"
2026-06-02,SPY260602C00759000,Call,759,4,2026-06-17T04:29:56.445Z,0.35,2026-06-17T04:29:56.465Z,0.45,40,1921,"Trailing stop: premium 0.45 ≤ 15% give-back from peak 0.57 (trail 0.48; armed at +26%)"
2026-06-02,SPY260602C00759000,Call,759,4,2026-06-17T04:29:56.470Z,0.52,2026-06-17T04:29:56.484Z,0.51,-4,1917,"Profit-lock stop: premium 0.51 ≤ locked stop 0.55 (raised to +5% profit after reaching +15% MFE)"
2026-06-03,SPY260603P00756000,Put,756,3,2026-06-17T04:29:58.823Z,1.27,2026-06-17T04:29:58.832Z,1.21,-18,1899,"Profit-lock stop: premium 1.21 ≤ locked stop 1.33 (raised to +5% profit after reaching +15% MFE)"
2026-06-03,SPY260603P00756000,Put,756,4,2026-06-17T04:29:58.846Z,1.23,2026-06-17T04:29:58.864Z,1.41,72,1971,"Trailing stop: premium 1.41 ≤ 15% give-back from peak 1.81 (trail 1.54; armed at +25%)"
2026-06-03,SPY260603P00755000,Put,755,4,2026-06-17T04:29:59.001Z,1.05,2026-06-17T04:29:59.013Z,0.98,-28,1943,"Breakeven stop: premium 0.98 ≤ protected stop 1.05 (raised to entry 1.05 after reaching +10% MFE)"
2026-06-03,SPY260603P00755000,Put,755,4,2026-06-17T04:29:59.018Z,1,2026-06-17T04:29:59.028Z,0.97,-12,1931,"Breakeven stop: premium 0.97 ≤ protected stop 1.00 (raised to entry 1.00 after reaching +10% MFE)"
