date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-04,SPY260604C00757000,Call,757,4,2026-06-17T06:42:56.438Z,0.54,2026-06-17T06:42:56.445Z,0.57,12,2619,"Profit-lock stop: premium 0.57 ≤ locked stop 0.57 (raised to +5% profit after reaching +15% MFE)"
2026-06-04,SPY260604C00758000,Call,758,4,2026-06-17T06:42:57.393Z,0.45,2026-06-17T06:42:57.413Z,0.36,-36,2583,"Stop loss: premium 0.36 ≤ stop 0.36 (20% loss)"
2026-06-05,SPY260605P00749000,Put,749,2,2026-06-17T06:42:59.841Z,1.86,2026-06-17T06:42:59.861Z,1.3,-112,2471,"Stop loss: premium 1.30 ≤ stop 1.49 (20% loss)"
2026-06-05,SPY260605P00748000,Put,748,4,2026-06-17T06:43:01.134Z,1.21,2026-06-17T06:43:01.145Z,1.24,12,2483,"Profit-lock stop: premium 1.24 ≤ locked stop 1.27 (raised to +5% profit after reaching +15% MFE)"
2026-06-05,SPY260605P00748000,Put,748,4,2026-06-17T06:43:01.173Z,1.19,2026-06-17T06:43:01.193Z,1.89,280,2763,"Trailing stop: premium 1.89 ≤ 15% give-back from peak 2.26 (trail 1.92; armed at +25%)"
2026-06-05,SPY260605P00747000,Put,747,3,2026-06-17T06:43:01.371Z,1.38,2026-06-17T06:43:01.407Z,1.42,12,2775,"Profit-lock stop: premium 1.42 ≤ locked stop 1.45 (raised to +5% profit after reaching +15% MFE)"
2026-06-05,SPY260605P00746000,Put,746,3,2026-06-17T06:43:01.740Z,1.37,2026-06-17T06:43:01.754Z,1.67,90,2865,"Trailing stop: premium 1.67 ≤ 15% give-back from peak 2.05 (trail 1.74; armed at +25%)"
2026-06-05,SPY260605P00745000,Put,745,3,2026-06-17T06:43:02.075Z,1.44,2026-06-17T06:43:02.089Z,1.4,-12,2853,"Breakeven stop: premium 1.40 ≤ protected stop 1.44 (raised to entry 1.44 after reaching +10% MFE)"
2026-06-05,SPY260605P00744000,Put,744,4,2026-06-17T06:43:02.396Z,1.07,2026-06-17T06:43:02.416Z,1.22,60,2913,"Trailing stop: premium 1.22 ≤ 15% give-back from peak 1.56 (trail 1.33; armed at +25%)"
2026-06-05,SPY260605P00744000,Put,744,3,2026-06-17T06:43:02.423Z,1.38,2026-06-17T06:43:02.442Z,1.92,162,3075,"Trailing stop: premium 1.92 ≤ 15% give-back from peak 2.56 (trail 2.18; armed at +25%)"
