date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-09,SPY260609P00729000,Put,729,2,2026-06-23T00:45:16.572Z,1.96,2026-06-23T00:45:16.572Z,1.96,0,6626,"Trailing stop: premium 1.96 ≤ 15% give-back from peak 2.54 (trail 2.16; armed at +25%)"
2026-06-09,SPY260609P00728000,Put,728,2,2026-06-23T00:45:16.947Z,2,2026-06-23T00:45:16.948Z,3.32,264,6890,"Trailing stop: premium 3.32 ≤ 15% give-back from peak 4.01 (trail 3.41; armed at +25%)"
2026-06-09,SPY260609P00724000,Put,724,4,2026-06-23T00:45:18.395Z,1.15,2026-06-23T00:45:18.396Z,2.43,512,7402,"Trailing stop: premium 2.43 ≤ 15% give-back from peak 3.57 (trail 3.03; armed at +25%)"
2026-06-09,SPY260609P00732000,Put,732,2,2026-06-23T00:45:18.559Z,2.05,2026-06-23T00:45:18.561Z,1.44,-122,7280,"Stop loss: premium 1.44 ≤ stop 1.64 (20% loss)"
2026-06-10,SPY260610P00734000,Put,734,2,2026-06-23T00:45:21.517Z,2.33,2026-06-23T00:45:21.518Z,2.65,64,7344,"Trailing stop: premium 2.65 ≤ 15% give-back from peak 3.72 (trail 3.16; armed at +25%)"
2026-06-10,SPY260610P00732000,Put,732,2,2026-06-23T00:45:22.225Z,2.46,2026-06-23T00:45:22.228Z,3.39,186,7530,"Trailing stop: premium 3.39 ≤ 15% give-back from peak 4.12 (trail 3.50; armed at +25%)"
2026-06-10,SPY260610P00729000,Put,729,2,2026-06-23T00:45:23.391Z,1.99,2026-06-23T00:45:23.391Z,2.29,60,7590,"Trailing stop: premium 2.29 ≤ 15% give-back from peak 2.77 (trail 2.35; armed at +25%)"
2026-06-10,SPY260610P00730000,Put,730,2,2026-06-23T00:45:23.427Z,2.05,2026-06-23T00:45:23.429Z,1.5,-110,7480,"Stop loss: premium 1.50 ≤ stop 1.64 (20% loss)"
2026-06-10,SPY260610P00730000,Put,730,2,2026-06-23T00:45:23.474Z,2.01,2026-06-23T00:45:23.478Z,1.45,-112,7368,"Stop loss: premium 1.45 ≤ stop 1.61 (20% loss)"
2026-06-11,SPY260611C00732000,Call,732,2,2026-06-23T00:45:25.806Z,2.04,2026-06-23T00:45:25.806Z,1.47,-114,7254,"Stop loss: premium 1.47 ≤ stop 1.63 (20% loss)"
2026-06-11,SPY260611C00733000,Call,733,4,2026-06-23T00:45:28.079Z,0.77,2026-06-23T00:45:28.079Z,1.62,340,7594,"Trailing stop: premium 1.62 ≤ 15% give-back from peak 2.33 (trail 1.98; armed at +25%)"
2026-06-11,SPY260611C00734000,Call,734,2,2026-06-23T00:45:28.415Z,1.69,2026-06-23T00:45:28.416Z,2.3,122,7716,"Trailing stop: premium 2.30 ≤ 15% give-back from peak 3.09 (trail 2.63; armed at +25%)"
2026-06-11,SPY260611C00736000,Call,736,4,2026-06-23T00:45:29.135Z,1.25,2026-06-23T00:45:29.136Z,0.85,-160,7556,"Stop loss: premium 0.85 ≤ stop 1.00 (20% loss)"
2026-06-12,SPY260612C00738000,Call,738,2,2026-06-23T00:45:30.912Z,2.4,2026-06-23T00:45:30.913Z,3.56,232,7788,"Trailing stop: premium 3.56 ≤ 15% give-back from peak 4.25 (trail 3.61; armed at +25%)"
2026-06-12,SPY260612C00741000,Call,741,2,2026-06-23T00:45:31.970Z,2.48,2026-06-23T00:45:31.984Z,1.98,-100,7688,"Stop loss: premium 1.98 ≤ stop 1.98 (20% loss)"
2026-06-12,SPY260612C00740000,Call,740,2,2026-06-23T00:45:32.270Z,1.69,2026-06-23T00:45:32.280Z,3.46,354,8042,"Trailing stop: premium 3.46 ≤ 15% give-back from peak 4.27 (trail 3.63; armed at +25%)"
