date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-03,SPY260603P00756000,Put,756,4,2026-06-23T00:42:09.661Z,1,2026-06-23T00:42:09.666Z,1.21,84,1248,"Trailing stop: premium 1.21 ≤ 15% give-back from peak 1.47 (trail 1.25; armed at +25%)"
2026-06-03,SPY260603P00755000,Put,755,4,2026-06-23T00:42:09.671Z,0.71,2026-06-23T00:42:09.672Z,0.82,44,1292,"Trailing stop: premium 0.82 ≤ 15% give-back from peak 0.97 (trail 0.82; armed at +25%)"
2026-06-03,SPY260603P00755000,Put,755,4,2026-06-23T00:42:09.680Z,0.77,2026-06-23T00:42:09.682Z,0.95,72,1364,"Hard flatten: past 14:30 CT cutoff"
2026-06-03,SPY260603P00755000,Put,755,4,2026-06-23T00:42:09.687Z,1,2026-06-23T00:42:09.687Z,1.01,4,1368,"Hard flatten: past 14:30 CT cutoff"
2026-06-03,SPY260603P00755000,Put,755,4,2026-06-23T00:42:09.698Z,1.07,2026-06-23T00:42:09.698Z,1.02,-20,1348,"Hard flatten: past 14:30 CT cutoff"
2026-06-03,SPY260603P00755000,Put,755,4,2026-06-23T00:42:09.804Z,0.66,2026-06-23T00:42:09.804Z,0.91,100,1448,"Hard flatten: past 14:30 CT cutoff"
2026-06-03,SPY260603P00755000,Put,755,4,2026-06-23T00:42:09.813Z,0.92,2026-06-23T00:42:09.814Z,0.97,20,1468,"Hard flatten: past 14:30 CT cutoff"
2026-06-03,SPY260603P00755000,Put,755,4,2026-06-23T00:42:09.819Z,0.94,2026-06-23T00:42:09.819Z,1.02,32,1500,"Hard flatten: past 14:30 CT cutoff"
2026-06-03,SPY260603P00754000,Put,754,4,2026-06-23T00:42:09.848Z,0.53,2026-06-23T00:42:09.849Z,0.61,32,1532,"Hard flatten: past 14:30 CT cutoff"
2026-06-04,SPY260604C00753000,Call,753,3,2026-06-23T00:42:11.429Z,1.48,2026-06-23T00:42:11.430Z,1.15,-99,1433,"Stop loss: premium 1.15 ≤ stop 1.18 (20% loss)"
2026-06-04,SPY260604C00753000,Call,753,4,2026-06-23T00:42:11.752Z,1.19,2026-06-23T00:42:11.753Z,1.35,64,1497,"Trailing stop: premium 1.35 ≤ 15% give-back from peak 1.63 (trail 1.39; armed at +25%)"
2026-06-04,SPY260604C00753000,Call,753,3,2026-06-23T00:42:11.754Z,1.55,2026-06-23T00:42:11.756Z,1.64,27,1524,"Trailing stop: premium 1.64 ≤ 15% give-back from peak 1.96 (trail 1.67; armed at +25%)"
2026-06-04,SPY260604C00754000,Call,754,4,2026-06-23T00:42:12.164Z,1.15,2026-06-23T00:42:12.170Z,1.92,308,1832,"Trailing stop: premium 1.92 ≤ 15% give-back from peak 2.26 (trail 1.92; armed at +25%)"
2026-06-04,SPY260604C00756000,Call,756,4,2026-06-23T00:42:12.950Z,0.92,2026-06-23T00:42:12.952Z,0.97,20,1852,"Profit-lock stop: premium 0.97 ≤ locked stop 0.97 (raised to +5% profit after reaching +15% MFE)"
