date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-23T00:43:44.512Z,0.7,2026-06-23T00:43:44.513Z,0.75,20,2321,"Trailing stop: premium 0.75 ≤ 15% give-back from peak 0.94 (trail 0.80; armed at +26%)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-23T00:43:44.520Z,0.75,2026-06-23T00:43:44.521Z,1.44,276,2597,"Trailing stop: premium 1.44 ≤ 15% give-back from peak 1.76 (trail 1.50; armed at +25%)"
2026-06-08,SPY260608P00739000,Put,739,4,2026-06-23T00:43:44.663Z,0.78,2026-06-23T00:43:44.665Z,0.62,-64,2533,"Stop loss: premium 0.62 ≤ stop 0.62 (20% loss)"
2026-06-08,SPY260608P00739000,Put,739,4,2026-06-23T00:43:44.669Z,0.64,2026-06-23T00:43:44.669Z,0.97,132,2665,"Trailing stop: premium 0.97 ≤ 15% give-back from peak 1.28 (trail 1.09; armed at +25%)"
2026-06-09,SPY260609P00744000,Put,744,3,2026-06-23T00:43:46.756Z,1.46,2026-06-23T00:43:46.756Z,1.42,-12,2653,"Breakeven stop: premium 1.42 ≤ protected stop 1.46 (raised to entry 1.46 after reaching +10% MFE)"
2026-06-09,SPY260609P00744000,Put,744,3,2026-06-23T00:43:46.765Z,1.37,2026-06-23T00:43:46.768Z,3.53,648,3301,"Trailing stop: premium 3.53 ≤ 15% give-back from peak 4.95 (trail 4.21; armed at +25%)"
2026-06-09,SPY260609P00732000,Put,732,3,2026-06-23T00:43:54.351Z,1.38,2026-06-23T00:43:54.352Z,1.41,9,3310,"Profit-lock stop: premium 1.41 ≤ locked stop 1.45 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00733000,Put,733,3,2026-06-23T00:43:54.369Z,1.65,2026-06-23T00:43:54.370Z,1.09,-168,3142,"Stop loss: premium 1.09 ≤ stop 1.32 (20% loss)"
2026-06-09,SPY260609P00733000,Put,733,4,2026-06-23T00:43:54.637Z,0.71,2026-06-23T00:43:54.637Z,1.26,220,3362,"Hard flatten: past 14:30 CT cutoff"
2026-06-09,SPY260609P00733000,Put,733,4,2026-06-23T00:43:54.658Z,0.68,2026-06-23T00:43:54.658Z,0.81,52,3414,"Hard flatten: past 14:30 CT cutoff"
2026-06-09,SPY260609P00733000,Put,733,4,2026-06-23T00:43:54.664Z,0.89,2026-06-23T00:43:54.664Z,0.78,-44,3370,"Hard flatten: past 14:30 CT cutoff"
2026-06-10,SPY260610P00734000,Put,734,2,2026-06-23T00:43:57.612Z,2.33,2026-06-23T00:43:57.613Z,2.65,64,3434,"Trailing stop: premium 2.65 ≤ 15% give-back from peak 3.72 (trail 3.16; armed at +25%)"
2026-06-10,SPY260610P00729000,Put,729,2,2026-06-23T00:43:59.664Z,1.69,2026-06-23T00:43:59.665Z,1.8,22,3456,"Trailing stop: premium 1.80 ≤ 15% give-back from peak 2.16 (trail 1.84; armed at +25%)"
2026-06-10,SPY260610P00729000,Put,729,3,2026-06-23T00:43:59.678Z,1.51,2026-06-23T00:43:59.680Z,1.4,-33,3423,"Profit-lock stop: premium 1.40 ≤ locked stop 1.59 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00729000,Put,729,3,2026-06-23T00:43:59.824Z,1.37,2026-06-23T00:43:59.826Z,2.15,234,3657,"Trailing stop: premium 2.15 ≤ 15% give-back from peak 2.56 (trail 2.18; armed at +25%)"
2026-06-10,SPY260610P00727000,Put,727,4,2026-06-23T00:44:00.421Z,1.12,2026-06-23T00:44:00.422Z,1.07,-20,3637,"Profit-lock stop: premium 1.07 ≤ locked stop 1.18 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00727000,Put,727,4,2026-06-23T00:44:00.425Z,1.17,2026-06-23T00:44:00.426Z,1.11,-24,3613,"Profit-lock stop: premium 1.11 ≤ locked stop 1.23 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00727000,Put,727,4,2026-06-23T00:44:00.462Z,1.12,2026-06-23T00:44:00.464Z,1.7,232,3845,"Hard flatten: past 14:30 CT cutoff"
2026-06-11,SPY260611C00736000,Call,736,4,2026-06-23T00:44:07.113Z,1.13,2026-06-23T00:44:07.114Z,1.12,-4,3841,"Breakeven stop: premium 1.12 ≤ protected stop 1.13 (raised to entry 1.13 after reaching +10% MFE)"
2026-06-11,SPY260611C00736000,Call,736,3,2026-06-23T00:44:07.134Z,1.35,2026-06-23T00:44:07.135Z,1,-105,3736,"Stop loss: premium 1.00 ≤ stop 1.08 (20% loss)"
2026-06-11,SPY260611C00737000,Call,737,4,2026-06-23T00:44:07.305Z,0.83,2026-06-23T00:44:07.306Z,1.02,76,3812,"Trailing stop: premium 1.02 ≤ 15% give-back from peak 1.24 (trail 1.05; armed at +25%)"
2026-06-11,SPY260611C00737000,Call,737,4,2026-06-23T00:44:07.308Z,1.05,2026-06-23T00:44:07.309Z,1.43,152,3964,"Hard flatten: past 14:30 CT cutoff"
